"","OTUID","Domain.x","Supergroup.x","Phylum.x","Class.x","Order.x","Family.x","Genus.x","Species.x","ASV.x","Domain.y","Supergroup.y","Phylum.y","Class.y","Order.y","Family.y","Genus.y","Species.y","ASV.y","Domain_confidence","Supergroup_confidence","Phylum_confidence","Class_confidence","Order_confidence","Family_confidence","Genus_confidence","Species_confidence"
"1812","c36a76bb569a656a6490a9ee361e0bbc","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","D_5__HIMB11","","c36a76bb569a656a6490a9ee361e0bbc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","eaf915115c5052f6f6ec5da5d9d9750c","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","","","eaf915115c5052f6f6ec5da5d9d9750c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814","bab2f765747ea04dc5b5aca165788c47","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","","","bab2f765747ea04dc5b5aca165788c47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","19860dc51217a03128b87fc284dea687","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","D_5__Tropicibacter","D_6__Tropicibacter_phthalicicus","19860dc51217a03128b87fc284dea687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816","94a55249e26750799d15b3df711868ce","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__Lentilitoribacter","D_6__uncultured_bacterium","94a55249e26750799d15b3df711868ce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817","661c9b07630a0409fbc5e9a2a507c0f1","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","D_5__Ruegeria","","661c9b07630a0409fbc5e9a2a507c0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818","ee0b0300f28c555ca1b6cebf2b50bff4","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","","","ee0b0300f28c555ca1b6cebf2b50bff4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","b043b0d4af01bca0c25db15aab69a484","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","D_5__Ascidiaceihabitans","","b043b0d4af01bca0c25db15aab69a484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820","1e461038132476ab683b8a2209f386e0","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","D_5__Ascidiaceihabitans","","1e461038132476ab683b8a2209f386e0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821","83d16e63128efaf197f4ac0b55519c79","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","D_5__Ascidiaceihabitans","","83d16e63128efaf197f4ac0b55519c79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822","6b37c3fd4375ec8747deb60b279e9c57","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","","","6b37c3fd4375ec8747deb60b279e9c57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823","d2c79d3dd6a1f655cb06882312895c0a","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","","","d2c79d3dd6a1f655cb06882312895c0a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824","e31b0c87b7ab61cc4241c24dc75ab98c","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__Pseudahrensia","D_6__uncultured_bacterium","e31b0c87b7ab61cc4241c24dc75ab98c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825","701975065dd3e22c8d9ee8060b2be45a","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","","","","","701975065dd3e22c8d9ee8060b2be45a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826","d81b77e639c00619ed812142d4aa5f39","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","","","d81b77e639c00619ed812142d4aa5f39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827","7fe9c79ff1f24b78733e67ec4a853375","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__Nitratireductor","","7fe9c79ff1f24b78733e67ec4a853375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","f86ab9144b0bfcdd7ad6b2e713c832ea","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","","","","","f86ab9144b0bfcdd7ad6b2e713c832ea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829","374278eb3ddc17e44df9d07944cc00ce","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Stappiaceae","D_5__Pseudovibrio","","374278eb3ddc17e44df9d07944cc00ce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830","7c7268dccbc7f92c87544bbd0dff1abc","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__uncultured","D_6__uncultured_bacterium","7c7268dccbc7f92c87544bbd0dff1abc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","19aed01579fef3a9428da952c3d73297","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__uncultured","D_6__uncultured_Alphaproteobacteria","19aed01579fef3a9428da952c3d73297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","abb7a95c8ea8942df24cef6ac55b8097","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__uncultured","","abb7a95c8ea8942df24cef6ac55b8097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","5605166c95287a8f4b55fa267856d98a","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__uncultured","","5605166c95287a8f4b55fa267856d98a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834","19ba5f54352469c0a5100752f6ce78f5","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__uncultured","","19ba5f54352469c0a5100752f6ce78f5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","3acb2643bd13cfb658e409a79b4952f4","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__Parvibaculaceae","D_5__uncultured","D_6__uncultured_Alphaproteobacteria","3acb2643bd13cfb658e409a79b4952f4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","857f6411ec683b123ce10a856bce5cda","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__Parvibaculaceae","D_5__uncultured","D_6__uncultured_Alphaproteobacteria","857f6411ec683b123ce10a856bce5cda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","067c2882f217260275c7e195b419fe00","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__Cohaesibacter","D_6__uncultured_Alphaproteobacteria","067c2882f217260275c7e195b419fe00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","8e68bfd6ae31b8d823366e91db857ce8","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","","","","8e68bfd6ae31b8d823366e91db857ce8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839","6acf66babd59f01c0c1e62aed8e82e95","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiales_Incertae_Sedis","D_5__Bauldia","","6acf66babd59f01c0c1e62aed8e82e95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","17074338e3be4be7ef45651040c48af4","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Hyphomicrobiaceae","","","17074338e3be4be7ef45651040c48af4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","e1076136200ecdd3fdd931f46aec0ba7","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","","e1076136200ecdd3fdd931f46aec0ba7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","53964575af2ef8fd5dbb87b1e22e5977","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__Aurantimonas","","53964575af2ef8fd5dbb87b1e22e5977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","35727386fcae9a4bc37174a04dd8c15b","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Methyloligellaceae","D_5__Methyloceanibacter","D_6__uncultured_bacterium","35727386fcae9a4bc37174a04dd8c15b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","3925d05df269f6834a1914ffa995b67f","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Stappiaceae","","","3925d05df269f6834a1914ffa995b67f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","239bcc6c41ad42c54ec15c4e0e2cc68f","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Stappiaceae","","","239bcc6c41ad42c54ec15c4e0e2cc68f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","a7851d3d710f15473af9ef497fd2533c","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","","","","a7851d3d710f15473af9ef497fd2533c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","b76d9001413b1028270bfdd26d32a87e","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","","","","","b76d9001413b1028270bfdd26d32a87e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","3277487c25f9d6508441bc96bd99c393","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","","","","","3277487c25f9d6508441bc96bd99c393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","fe9ff288069c8300053cd903a68e4427","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","","","fe9ff288069c8300053cd903a68e4427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","678e35d2c1757a3fe26744e006710752","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","","","","","678e35d2c1757a3fe26744e006710752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","dbb3ace8a258692038c6c861a03a479f","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiales_Incertae_Sedis","D_5__Anderseniella","D_6__uncultured_bacterium","dbb3ace8a258692038c6c861a03a479f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","7ccc7aa99ba8ddd1480df739894f61c5","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiales_Incertae_Sedis","D_5__uncultured","D_6__uncultured_bacterium","7ccc7aa99ba8ddd1480df739894f61c5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853","8c024c8cfb926f41e480b20a56bcce25","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiales_Incertae_Sedis","D_5__uncultured","D_6__metagenome","8c024c8cfb926f41e480b20a56bcce25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","d4a5499b22ebcc23e725464ee016c371","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Xanthobacteraceae","D_5__Bradyrhizobium","","d4a5499b22ebcc23e725464ee016c371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","4bfcb336ae1d404eabe0d635816f6318","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Beijerinckiaceae","D_5__Methylocystis","","4bfcb336ae1d404eabe0d635816f6318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856","bf6c36607c21db6d91af7b934ea10274","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Beijerinckiaceae","D_5__Methylocystis","","bf6c36607c21db6d91af7b934ea10274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","ae479f3255aad6a279ecbbd9325eff3e","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Beijerinckiaceae","D_5__alphaI_cluster","D_6__metagenome","ae479f3255aad6a279ecbbd9325eff3e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858","4368a977a19939ae44fec31484329476","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Devosiaceae","D_5__Maritalea","","4368a977a19939ae44fec31484329476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859","ae9b3ae23e47fe3c11cb66191c90e56c","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","","","ae9b3ae23e47fe3c11cb66191c90e56c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860","e9f4407fa15cb3cf6089c4ef58f4cdc8","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__Cohaesibacter","D_6__marine_metagenome","e9f4407fa15cb3cf6089c4ef58f4cdc8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861","c17fa54f2b330db59603a1496893b1f2","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Rhizobiaceae","D_5__Cohaesibacter","D_6__marine_metagenome","c17fa54f2b330db59603a1496893b1f2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862","0049f6ed60142de338262503bed0cfdc","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Caulobacterales","D_4__Hyphomonadaceae","D_5__Hellea","D_6__uncultured_Alphaproteobacteria","0049f6ed60142de338262503bed0cfdc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863","b8288f0f5fd58f9d776982cad8571741","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Caulobacterales","D_4__Hyphomonadaceae","D_5__Algimonas","D_6__uncultured_bacterium","b8288f0f5fd58f9d776982cad8571741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864","45db1bb936ca893aefbe819c57d9939a","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Kordiimonadales","D_4__uncultured","D_5__uncultured","","45db1bb936ca893aefbe819c57d9939a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865","0a02ec7acf07abc9080c07053db2e447","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Caulobacterales","D_4__Parvularculaceae","D_5__Parvularcula","D_6__Parvularcula_bermudensis","0a02ec7acf07abc9080c07053db2e447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866","d832a7acb5e4b7022d0c5548590bc7ef","D_0__Bacteria","D_0__Bacteria","D_1__SAR324_clade(Marine_group_B)","D_2__SAR324_clade(Marine_group_B)","D_3__SAR324_clade(Marine_group_B)","D_4__SAR324_clade(Marine_group_B)","D_5__SAR324_clade(Marine_group_B)","D_6__uncultured_SAR324","d832a7acb5e4b7022d0c5548590bc7ef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","31811dbf157ac57885a21da9f3f0864b","D_0__Bacteria","D_0__Bacteria","D_1__SAR324_clade(Marine_group_B)","D_2__SAR324_clade(Marine_group_B)","D_3__SAR324_clade(Marine_group_B)","D_4__SAR324_clade(Marine_group_B)","D_5__SAR324_clade(Marine_group_B)","","31811dbf157ac57885a21da9f3f0864b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","a6c21b9f2ddf38e7d0e9d7005ac320ab","D_0__Bacteria","D_0__Bacteria","D_1__SAR324_clade(Marine_group_B)","D_2__SAR324_clade(Marine_group_B)","D_3__SAR324_clade(Marine_group_B)","D_4__SAR324_clade(Marine_group_B)","D_5__SAR324_clade(Marine_group_B)","","a6c21b9f2ddf38e7d0e9d7005ac320ab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869","9423d4cb31dd7a9e1e54c5fd8831e1aa","D_0__Bacteria","D_0__Bacteria","D_1__SAR324_clade(Marine_group_B)","D_2__SAR324_clade(Marine_group_B)","D_3__SAR324_clade(Marine_group_B)","D_4__SAR324_clade(Marine_group_B)","D_5__SAR324_clade(Marine_group_B)","D_6__uncultured_marine","9423d4cb31dd7a9e1e54c5fd8831e1aa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870","e8b44791eff2e697ae9f6e1e65eb780c","D_0__Bacteria","D_0__Bacteria","D_1__SAR324_clade(Marine_group_B)","D_2__SAR324_clade(Marine_group_B)","D_3__SAR324_clade(Marine_group_B)","D_4__SAR324_clade(Marine_group_B)","D_5__SAR324_clade(Marine_group_B)","D_6__uncultured_marine","e8b44791eff2e697ae9f6e1e65eb780c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","9ee170e9f8fca93d70f13eac43f937c7","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__OCS116_clade","D_5__OCS116_clade","","9ee170e9f8fca93d70f13eac43f937c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","63fe69753733a11c150c95f2e35e4e94","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__OCS116_clade","D_5__OCS116_clade","D_6__uncultured_bacterium","63fe69753733a11c150c95f2e35e4e94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","dfe4fe4d5915d5489bc6b0e16382a15f","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__OCS116_clade","D_5__OCS116_clade","D_6__uncultured_marine","dfe4fe4d5915d5489bc6b0e16382a15f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","01974f9ac2d2206082821ad0498da038","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__OCS116_clade","D_5__OCS116_clade","","01974f9ac2d2206082821ad0498da038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","94658e7f43cb157353063e6a802bdbed","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Hyphomicrobiaceae","D_5__Filomicrobium","D_6__uncultured_bacterium","94658e7f43cb157353063e6a802bdbed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","f161460c5547a7d6e5f2a6b2e93d73a9","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Hyphomicrobiaceae","D_5__Filomicrobium","D_6__uncultured_Alphaproteobacteria","f161460c5547a7d6e5f2a6b2e93d73a9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877","d1008fc419cc86d2df9d314670b86d7f","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Hyphomicrobiaceae","D_5__Filomicrobium","D_6__uncultured_Alphaproteobacteria","d1008fc419cc86d2df9d314670b86d7f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878","6343cd90d452db4f776e81e0ffce42f7","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__PS1_clade","D_5__PS1_clade","","6343cd90d452db4f776e81e0ffce42f7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879","229f6b113a209fbaed1e8c7df3493051","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__PS1_clade","D_5__PS1_clade","","229f6b113a209fbaed1e8c7df3493051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880","8097027b1287425fddf4f9149fb575be","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__PS1_clade","D_5__PS1_clade","","8097027b1287425fddf4f9149fb575be",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881","8abad67b120d0ab05a26a0d150af3fc3","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__PS1_clade","D_5__PS1_clade","D_6__uncultured_Alphaproteobacteria","8abad67b120d0ab05a26a0d150af3fc3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882","5680dbc59ae5fc5f911305375e94c4ef","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__PS1_clade","D_5__PS1_clade","D_6__uncultured_Alphaproteobacteria","5680dbc59ae5fc5f911305375e94c4ef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883","c8f674e259d5e2c2de6437028475f6eb","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__PS1_clade","D_5__PS1_clade","D_6__uncultured_marine","c8f674e259d5e2c2de6437028475f6eb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","2d9bc8c724aac5b5eca13fda11f65196","D_0__Bacteria","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Parvibaculales","D_4__PS1_clade","D_5__PS1_clade","","2d9bc8c724aac5b5eca13fda11f65196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
