,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV,Curated
ac8c2423773fd1c7415137bc9c5873bb,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,unclassified_Cryptomonadales_X,,ac8c2423773fd1c7415137bc9c5873bb,Hacrobia:Cryptophyceae
5f355529b17596d75c5fcc2a263f5ab5,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,unclassified_Cryptomonadales_X,,5f355529b17596d75c5fcc2a263f5ab5,Hacrobia:Cryptophyceae
ccaa1706b36d39c00cdeefe109b95100,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,unclassified_Cryptomonadales_X,,ccaa1706b36d39c00cdeefe109b95100,Hacrobia:Cryptophyceae
0a474686e6615f230a75dc3b07db3cea,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,unclassified_Cryptomonadales_X,,0a474686e6615f230a75dc3b07db3cea,Hacrobia:Cryptophyceae
b3d6bc350e0c3f0784fda93d0f18d002,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,unclassified_Cryptomonadales_X,,b3d6bc350e0c3f0784fda93d0f18d002,Hacrobia:Cryptophyceae
558d9745881b8379f4553fc42b83cccd,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Hemiselmidaceae,unclassified_Hemiselmidaceae,,558d9745881b8379f4553fc42b83cccd,Hacrobia:Cryptophyceae
e06f50344798d12e83c6e163975ad4cd,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiophyceae_X,Braarudosphaeraceae,Braarudosphaera,Braarudosphaera_bigelowii,e06f50344798d12e83c6e163975ad4cd,Hacrobia:Prymnesiophyceae
cc47a85ec2e6717b8da1930f2ba50074,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Coccolithales,Hymenomonadaceae,Hymenomonadaceae_X,Hymenomonadaceae_X_sp.,cc47a85ec2e6717b8da1930f2ba50074,Hacrobia:Prymnesiophyceae
4e43d2b5baa0082c7e42921ce45e4dde,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,unclassified_Isochrysis,4e43d2b5baa0082c7e42921ce45e4dde,Hacrobia:Prymnesiophyceae
7ea549b78d0a14ade45725fb23cfb8aa,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,unclassified_Phaeocystis,7ea549b78d0a14ade45725fb23cfb8aa,Hacrobia:Prymnesiophyceae
3334ddadd2f68f4f767c229665a55956,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_sp.,3334ddadd2f68f4f767c229665a55956,Hacrobia:Prymnesiophyceae
fb2c4366cf3b10ea36e892dc28f4a97a,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,unclassified_Phaeocystis,fb2c4366cf3b10ea36e892dc28f4a97a,Hacrobia:Prymnesiophyceae
9446ba4b3a6c328f429e7b601b85505f,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,unclassified_Phaeocystis,9446ba4b3a6c328f429e7b601b85505f,Hacrobia:Prymnesiophyceae
b55c8042a258b5fc2f51897527803f52,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,unclassified_Phaeocystis,b55c8042a258b5fc2f51897527803f52,Hacrobia:Prymnesiophyceae
3adde34beba455c3879a47918e0d1c77,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,unclassified_Phaeocystis,3adde34beba455c3879a47918e0d1c77,Hacrobia:Prymnesiophyceae
baa7513d72d9cdfed4572fca5152cc5e,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,unclassified_Phaeocystis,baa7513d72d9cdfed4572fca5152cc5e,Hacrobia:Prymnesiophyceae
f6847401708522c4ea56b13b2d332d32,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_sp.,f6847401708522c4ea56b13b2d332d32,Hacrobia:Prymnesiophyceae
42e727aac3608cfe7a7b8187578c3552,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiophyceae_X,Prymnesiophyceae_XX,Prymnesiophyceae_XXX,Prymnesiophyceae_XXX_sp.,42e727aac3608cfe7a7b8187578c3552,Hacrobia:Prymnesiophyceae
a5f4c76a9f3f07bde93e3cf7ee9d08b3,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,unclassified_Noelaerhabdaceae,,a5f4c76a9f3f07bde93e3cf7ee9d08b3,Hacrobia:Prymnesiophyceae
d850fb42f0ade85c6607cf9ab1223c13,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,unclassified_Noelaerhabdaceae,,d850fb42f0ade85c6607cf9ab1223c13,Hacrobia:Prymnesiophyceae
363261200f9dd5883aa2a2dc50ccc939,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,unclassified_Prymnesiophyceae,,,,363261200f9dd5883aa2a2dc50ccc939,Hacrobia:Prymnesiophyceae
185e4e0d8237652eb8a42c05db02d95e,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,unclassified_Prymnesiophyceae,,,,185e4e0d8237652eb8a42c05db02d95e,Hacrobia:Prymnesiophyceae
38f82d290065ae7491cb50f600508cbe,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,unclassified_Prymnesiophyceae,,,,38f82d290065ae7491cb50f600508cbe,Hacrobia:Prymnesiophyceae
e0bcd67e37d43165add5c7c89efb52fb,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,unclassified_Prymnesiophyceae,,,,e0bcd67e37d43165add5c7c89efb52fb,Hacrobia:Prymnesiophyceae
9f4510e578b7eae3c20634ebba4762ff,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Coccolithales,unclassified_Coccolithales,,,9f4510e578b7eae3c20634ebba4762ff,Hacrobia:Prymnesiophyceae
39d0987ae300991dcfcedf7f6d3778a6,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,unclassified_Prymnesiophyceae,,,,39d0987ae300991dcfcedf7f6d3778a6,Hacrobia:Prymnesiophyceae
d25783acb2393966f967aad46b72c6c9,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,unclassified_Prymnesiophyceae,,,,d25783acb2393966f967aad46b72c6c9,Hacrobia:Prymnesiophyceae
db3322a3c1e8b1b24c4d9601a8124213,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Coccolithales,unclassified_Coccolithales,,,db3322a3c1e8b1b24c4d9601a8124213,Hacrobia:Prymnesiophyceae
f7be9c2c42d09f19f11bf31106ae4f19,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,unclassified_Cryptophyceae,,,,f7be9c2c42d09f19f11bf31106ae4f19,Hacrobia:Cryptophyceae
c66d40694d4d93ac36bf6f717cde8974,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,unclassified_Prymnesiophyceae,,,,c66d40694d4d93ac36bf6f717cde8974,Hacrobia:Prymnesiophyceae
df025967cfff6cd99d4eddf4b5fec0a7,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,df025967cfff6cd99d4eddf4b5fec0a7,Hacrobia:Prymnesiophyceae
2fef69a9baf521fdc9b24730a466d4ff,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulinaceae_X,Chrysochromulinaceae_X_sp.,2fef69a9baf521fdc9b24730a466d4ff,Hacrobia:Prymnesiophyceae
38734b7d550a8ef81c278df8e019a8aa,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,unclassified_Chrysochromulinaceae,,38734b7d550a8ef81c278df8e019a8aa,Hacrobia:Prymnesiophyceae
3368d2e981d754ddd9799870c49958aa,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,unclassified_Prymnesiaceae,,3368d2e981d754ddd9799870c49958aa,Hacrobia:Prymnesiophyceae
64691a01dd87d4f38ab04acde99c0d6a,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,unclassified_Prymnesiaceae,,64691a01dd87d4f38ab04acde99c0d6a,Hacrobia:Prymnesiophyceae
03296caf3fa6eb808ac51270bcfb0b28,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,unclassified_Prymnesiaceae,,03296caf3fa6eb808ac51270bcfb0b28,Hacrobia:Prymnesiophyceae
18809051792520aafd6d9d16798276df,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,unclassified_Prymnesiales,,,18809051792520aafd6d9d16798276df,Hacrobia:Prymnesiophyceae
df12f0cbeafde6ec7a1ee430e70035ed,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,unclassified_Prymnesiales,,,df12f0cbeafde6ec7a1ee430e70035ed,Hacrobia:Prymnesiophyceae
312055dd14c3c7e9b23df027e846d6e4,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,unclassified_Prymnesiales,,,312055dd14c3c7e9b23df027e846d6e4,Hacrobia:Prymnesiophyceae
671554e981b8e647566ff04df1cf5d91,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,unclassified_Prymnesiales,,,671554e981b8e647566ff04df1cf5d91,Hacrobia:Prymnesiophyceae
cd2b660c858eef0d62c4a913b706c858,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,unclassified_Prymnesiales,,,cd2b660c858eef0d62c4a913b706c858,Hacrobia:Prymnesiophyceae
a64ce4c65ff5a1d46caeb87ebc28a7ae,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,unclassified_Prymnesiales,,,a64ce4c65ff5a1d46caeb87ebc28a7ae,Hacrobia:Prymnesiophyceae
9ff9314b8621bd217f32b05328815dd8,Eukaryota_plas,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,unclassified_Prymnesiales,,,9ff9314b8621bd217f32b05328815dd8,Hacrobia:Prymnesiophyceae
13f195313f60ce69ff1d3f24e072cef5,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,unclassified_Teleaulax,13f195313f60ce69ff1d3f24e072cef5,Hacrobia:Teleaulax
297678da5cdd4560b181be93e40d8e3e,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,unclassified_Teleaulax,297678da5cdd4560b181be93e40d8e3e,Hacrobia:Teleaulax
44095b9d0c379f3ca649b693174bbdfc,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,unclassified_Teleaulax,44095b9d0c379f3ca649b693174bbdfc,Hacrobia:Teleaulax
4c19a0eb78e4c7dfd400538085248690,Eukaryota_plas,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,unclassified_Teleaulax,4c19a0eb78e4c7dfd400538085248690,Hacrobia:Teleaulax
c604b203d39f957467c7e0414aedd720,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Araphid-pennate_X,Araphid-pennate_X_sp.,c604b203d39f957467c7e0414aedd720,Stramenopiles:Bacillariophyta
0aeacd83026abb3797894515cf7fd262,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,unclassified_Chaetoceros,0aeacd83026abb3797894515cf7fd262,Stramenopiles:Chaetoceros
d50ad8fab193dd048d7c5c5a3e33fd81,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,unclassified_Chaetoceros,d50ad8fab193dd048d7c5c5a3e33fd81,Stramenopiles:Chaetoceros
9107af9e4ab0766c43fd15901c926f3d,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,unclassified_Chaetoceros,9107af9e4ab0766c43fd15901c926f3d,Stramenopiles:Chaetoceros
0b45d16cc99dcdc9b5bc12b637c5d971,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,unclassified_Chaetoceros,0b45d16cc99dcdc9b5bc12b637c5d971,Stramenopiles:Chaetoceros
1f75c067bdd39b1cbed9136d785e8f3c,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,unclassified_Chaetoceros,1f75c067bdd39b1cbed9136d785e8f3c,Stramenopiles:Chaetoceros
2533d90c79f13829fa5d0dde39a7931e,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,unclassified_Chaetoceros,2533d90c79f13829fa5d0dde39a7931e,Stramenopiles:Chaetoceros
f1749331353145c63288216e243cfbae,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,unclassified_Chaetoceros,f1749331353145c63288216e243cfbae,Stramenopiles:Chaetoceros
2132af0c69a9f55705b73b7eadf397dc,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Cylindrotheca,Cylindrotheca_closterium,2132af0c69a9f55705b73b7eadf397dc,Stramenopiles:Bacillariophyta
f8a3a4ebf3bbcecfdc5431f0d7711aed,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Cylindrotheca,Cylindrotheca_closterium,f8a3a4ebf3bbcecfdc5431f0d7711aed,Stramenopiles:Bacillariophyta
5d2277cf994bb7d22f127b568db05139,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Psammodictyon,unclassified_Psammodictyon,5d2277cf994bb7d22f127b568db05139,Stramenopiles:Bacillariophyta
3cdb2948bd3ad0943c0a87b8b0b49cd5,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Rhizosolenia,Rhizosolenia_setigera,3cdb2948bd3ad0943c0a87b8b0b49cd5,Stramenopiles:Bacillariophyta
d4114da37cc9fc1b1470b966c8d666b6,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Thalassionema,unclassified_Thalassionema,d4114da37cc9fc1b1470b966c8d666b6,Stramenopiles:Bacillariophyta
6021fd2e16f6dcc0efd00fb9e9f5198b,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,unclassified_Polar-centric-Mediophyceae,,6021fd2e16f6dcc0efd00fb9e9f5198b,Stramenopiles:Bacillariophyta
8d63ce77d73ee3ab0b432854b7018331,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,unclassified_Polar-centric-Mediophyceae,,8d63ce77d73ee3ab0b432854b7018331,Stramenopiles:Bacillariophyta
4e7d3d5d5167fab412535a61769d011e,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,unclassified_Polar-centric-Mediophyceae,,4e7d3d5d5167fab412535a61769d011e,Stramenopiles:Bacillariophyta
01e3d73fa64a2f6b2a0329089680ef4f,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,unclassified_Polar-centric-Mediophyceae,,01e3d73fa64a2f6b2a0329089680ef4f,Stramenopiles:Bacillariophyta
e5adae9e96a5065fb7a94a7db136332e,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,unclassified_Polar-centric-Mediophyceae,,e5adae9e96a5065fb7a94a7db136332e,Stramenopiles:Bacillariophyta
c6ebc08d6495e327d01cbd509e32f0c3,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,unclassified_Polar-centric-Mediophyceae,,c6ebc08d6495e327d01cbd509e32f0c3,Stramenopiles:Bacillariophyta
e3bad245be46508bf90676fdcc0ca26b,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,unclassified_Polar-centric-Mediophyceae,,e3bad245be46508bf90676fdcc0ca26b,Stramenopiles:Bacillariophyta
1fd9fbdfc5fc51e46aacfbd2f6bf4d71,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,unclassified_Polar-centric-Mediophyceae,,1fd9fbdfc5fc51e46aacfbd2f6bf4d71,Stramenopiles:Bacillariophyta
0a5c76e37a78364e557e08b7b7f4a6bb,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,unclassified_Polar-centric-Mediophyceae,,0a5c76e37a78364e557e08b7b7f4a6bb,Stramenopiles:Bacillariophyta
ccde27571b9ccd5f2018270294e0ff19,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,unclassified_Polar-centric-Mediophyceae,,ccde27571b9ccd5f2018270294e0ff19,Stramenopiles:Bacillariophyta
4dc0abe3d727666b2866e5f631512b27,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,unclassified_Radial-centric-basal-Coscinodiscophyceae,,4dc0abe3d727666b2866e5f631512b27,Stramenopiles:Bacillariophyta
2e1be2c097ba2a038671450530cd918d,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,2e1be2c097ba2a038671450530cd918d,Stramenopiles:Bacillariophyta
ab64f10600fc153cb91ea9e3090469bd,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,ab64f10600fc153cb91ea9e3090469bd,Stramenopiles:Bacillariophyta
25d506e8e4738c399f49096b1c9b7736,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,25d506e8e4738c399f49096b1c9b7736,Stramenopiles:Bacillariophyta
038a0859b692c1e6f04597f8f7a6a196,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,038a0859b692c1e6f04597f8f7a6a196,Stramenopiles:Bacillariophyta
fa81a0d7b0efc0496fb2d6a14e97a1db,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,fa81a0d7b0efc0496fb2d6a14e97a1db,Stramenopiles:Bacillariophyta
93de4e959490df5f046f91bc1cf91e8e,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,93de4e959490df5f046f91bc1cf91e8e,Stramenopiles:Bacillariophyta
4d6bbf7f9c896f271b7b8038c8e4d8f0,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,4d6bbf7f9c896f271b7b8038c8e4d8f0,Stramenopiles:Bacillariophyta
964ab363062a50e2ab438d8f93ea42dc,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,964ab363062a50e2ab438d8f93ea42dc,Stramenopiles:Bacillariophyta
c357a7d4eade7ed830cc23b54139c249,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,c357a7d4eade7ed830cc23b54139c249,Stramenopiles:Bacillariophyta
6c845bf8242484c0fb38d816d2b36d33,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,6c845bf8242484c0fb38d816d2b36d33,Stramenopiles:Bacillariophyta
11966f074830881c73a19d1f3c9d801d,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,11966f074830881c73a19d1f3c9d801d,Stramenopiles:Bacillariophyta
8e7aa5a1b23aae8f2fa2c024efd8d72c,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,unclassified_Raphid-pennate,,8e7aa5a1b23aae8f2fa2c024efd8d72c,Stramenopiles:Bacillariophyta
4d7060d96184cac39c0e88753b2caa66,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,4d7060d96184cac39c0e88753b2caa66,Stramenopiles:Bacillariophyta
c8cf1a18e46e40a7ab8d3398d6a9c9e3,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,c8cf1a18e46e40a7ab8d3398d6a9c9e3,Stramenopiles:Bacillariophyta
9e344ce90aa19d27cfb37b8a42dd3561,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,9e344ce90aa19d27cfb37b8a42dd3561,Stramenopiles:Bacillariophyta
0e78f5423ef33d83c884c778a9e84fb0,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,0e78f5423ef33d83c884c778a9e84fb0,Stramenopiles:Bacillariophyta
cdbe25389c9e3ef1d9ef5f654f6c4fd9,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,cdbe25389c9e3ef1d9ef5f654f6c4fd9,Stramenopiles:Bacillariophyta
a30f7c557c17f43e77119cdea6e75559,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,a30f7c557c17f43e77119cdea6e75559,Stramenopiles:Bacillariophyta
c521233654b4170a64bccb7e0d043aff,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,c521233654b4170a64bccb7e0d043aff,Stramenopiles:Bacillariophyta
0d2fef790750acb309a2cc43311050e1,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,0d2fef790750acb309a2cc43311050e1,Stramenopiles:Bacillariophyta
f3ee74de7eead5fdc014bfd4d3c48295,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,f3ee74de7eead5fdc014bfd4d3c48295,Stramenopiles:Bacillariophyta
e6d09523bc6e378b2f16e55085514e61,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,e6d09523bc6e378b2f16e55085514e61,Stramenopiles:Bacillariophyta
76b5441a27aae3360d09f47c9b101b4f,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,76b5441a27aae3360d09f47c9b101b4f,Stramenopiles:Bacillariophyta
b95e2146b9bc1f9f38dacb16afa751c1,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,b95e2146b9bc1f9f38dacb16afa751c1,Stramenopiles:Bacillariophyta
cd9e50f9750f81880968fcbda9089090,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,cd9e50f9750f81880968fcbda9089090,Stramenopiles:Bacillariophyta
05b3ff3ffa3d33475c762422c1085887,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,05b3ff3ffa3d33475c762422c1085887,Stramenopiles:Bacillariophyta
b33930f5c458850ac8e382fe9bba4001,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,b33930f5c458850ac8e382fe9bba4001,Stramenopiles:Bacillariophyta
b0432b08b95cbc2cb7e69d4ae87019f6,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,b0432b08b95cbc2cb7e69d4ae87019f6,Stramenopiles:Bacillariophyta
a82b5b03e38db6d4d92ea8e355a272df,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,a82b5b03e38db6d4d92ea8e355a272df,Stramenopiles:Bacillariophyta
8c416a118d681f229a7a6b59b8c48258,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,8c416a118d681f229a7a6b59b8c48258,Stramenopiles:Bacillariophyta
ea0f2eb1a59157bd23db839e4a584840,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,ea0f2eb1a59157bd23db839e4a584840,Stramenopiles:Bacillariophyta
701bf528179914f1ea8980644c45702a,Eukaryota_plas,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,unclassified_Bacillariophyta_X,,,701bf528179914f1ea8980644c45702a,Stramenopiles:Bacillariophyta
4f273509d7aebd3843bf6ab229aca829,Eukaryota_plas,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Dictyochophyceae_XX,Dictyochophyceae_XXX,Dictyochophyceae_XXX_sp.,4f273509d7aebd3843bf6ab229aca829,Stramenopiles:Other
02f6c2f47956bb9e0f1f3ed1358bac50,Eukaryota_plas,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Dictyochophyceae_XX,Dictyochophyceae_XXX,Dictyochophyceae_XXX_sp.,02f6c2f47956bb9e0f1f3ed1358bac50,Stramenopiles:Other
